# m,p,t,C_l,obj
6.333333333333333870e-02,9.000000000000000222e-01,2.666666666666667185e-01,3.224800109863281250e+00,1.500135064125061035e+00
6.333333333333333870e-02,9.000000000000000222e-01,3.000000000000000444e-01,3.283499956130981445e+00,1.647372245788574219e+00
6.333333333333333870e-02,9.000000000000000222e-01,3.333333333333333703e-01,3.341099977493286133e+00,1.798549175262451172e+00
6.333333333333333870e-02,9.000000000000000222e-01,3.666666666666666963e-01,3.398000001907348633e+00,1.954403996467590332e+00
6.333333333333333870e-02,9.000000000000000222e-01,4.000000000000000222e-01,3.453700065612792969e+00,2.113243579864501953e+00
7.388888888888889284e-02,2.000000000000000111e-01,1.000000000000000056e-01,1.995900034904479980e+00,1.680999957898166031e-05
7.388888888888889284e-02,2.000000000000000111e-01,1.333333333333333592e-01,2.058900117874145508e+00,3.469209885224699974e-03
7.388888888888889284e-02,2.000000000000000111e-01,1.666666666666666852e-01,2.122200012207031250e+00,1.493284013122320175e-02
7.388888888888889284e-02,2.000000000000000111e-01,2.000000000000000111e-01,2.186300039291381836e+00,3.470769152045249939e-02
7.388888888888889284e-02,2.000000000000000111e-01,2.333333333333333648e-01,2.252199888229370117e+00,6.360483914613723755e-02
7.388888888888889284e-02,2.000000000000000111e-01,2.666666666666667185e-01,2.318000078201293945e+00,1.011240035295486450e-01
7.388888888888889284e-02,2.000000000000000111e-01,3.000000000000000444e-01,2.384099960327148438e+00,1.475328058004379272e-01
7.388888888888889284e-02,2.000000000000000111e-01,3.333333333333333703e-01,2.451299905776977539e+00,2.036716938018798828e-01
7.388888888888889284e-02,2.000000000000000111e-01,3.666666666666666963e-01,2.519399881362915039e+00,2.697763741016387939e-01
7.388888888888889284e-02,2.000000000000000111e-01,4.000000000000000222e-01,2.587100028991699219e+00,3.446864187717437744e-01
7.388888888888889284e-02,2.777777777777777901e-01,1.000000000000000056e-01,2.029799938201904297e+00,8.880399982444941998e-04
7.388888888888889284e-02,2.777777777777777901e-01,1.333333333333333592e-01,2.092700004577636719e+00,8.593290112912654877e-03
7.388888888888889284e-02,2.777777777777777901e-01,1.666666666666666852e-01,2.156399965286254883e+00,2.446096017956733704e-02
7.388888888888889284e-02,2.777777777777777901e-01,2.000000000000000111e-01,2.220999956130981445e+00,4.884099960327148438e-02
7.388888888888889284e-02,2.777777777777777901e-01,2.333333333333333648e-01,2.286799907684326172e+00,8.225423842668533325e-02
7.388888888888889284e-02,2.777777777777777901e-01,2.666666666666667185e-01,2.353499889373779297e+00,1.249622479081153870e-01
7.388888888888889284e-02,2.777777777777777901e-01,3.000000000000000444e-01,2.420700073242187500e+00,1.769884973764419556e-01
7.388888888888889284e-02,2.777777777777777901e-01,3.333333333333333703e-01,2.488600015640258789e+00,2.387299537658691406e-01
7.388888888888889284e-02,2.777777777777777901e-01,3.666666666666666963e-01,2.557800054550170898e+00,3.111408352851867676e-01
7.388888888888889284e-02,2.777777777777777901e-01,4.000000000000000222e-01,2.627099990844726562e+00,3.932543992996215820e-01
7.388888888888889284e-02,3.555555555555555691e-01,1.000000000000000056e-01,2.072099924087524414e+00,5.198409780859947205e-03
7.388888888888889284e-02,3.555555555555555691e-01,1.333333333333333592e-01,2.135099887847900391e+00,1.825200952589511871e-02
7.388888888888889284e-02,3.555555555555555691e-01,1.666666666666666852e-01,2.200400114059448242e+00,4.016016051173210144e-02
7.388888888888889284e-02,3.555555555555555691e-01,2.000000000000000111e-01,2.265199899673461914e+00,7.033103704452514648e-02
7.388888888888889284e-02,3.555555555555555691e-01,2.333333333333333648e-01,2.331199884414672852e+00,1.096934378147125244e-01
7.388888888888889284e-02,3.555555555555555691e-01,2.666666666666667185e-01,2.397900104522705078e+00,1.583244055509567261e-01
7.388888888888889284e-02,3.555555555555555691e-01,3.000000000000000444e-01,2.465699911117553711e+00,2.168764919042587280e-01
7.388888888888889284e-02,3.555555555555555691e-01,3.333333333333333703e-01,2.533400058746337891e+00,2.845155596733093262e-01
7.388888888888889284e-02,3.555555555555555691e-01,3.666666666666666963e-01,2.602600097656250000e+00,3.631267547607421875e-01
7.388888888888889284e-02,3.555555555555555691e-01,4.000000000000000222e-01,2.672399997711181641e+00,4.521217644214630127e-01
7.388888888888889284e-02,4.333333333333333481e-01,1.000000000000000056e-01,2.126899957656860352e+00,1.610361039638519287e-02
7.388888888888889284e-02,4.333333333333333481e-01,1.333333333333333592e-01,2.190599918365478516e+00,3.632836043834686279e-02
7.388888888888889284e-02,4.333333333333333481e-01,1.666666666666666852e-01,2.254699945449829102e+00,6.487209349870681763e-02
7.388888888888889284e-02,4.333333333333333481e-01,2.000000000000000111e-01,2.320499897003173828e+00,1.027202531695365906e-01
7.388888888888889284e-02,4.333333333333333481e-01,2.333333333333333648e-01,2.386499881744384766e+00,1.493822485208511353e-01
7.388888888888889284e-02,4.333333333333333481e-01,2.666666666666667185e-01,2.453399896621704102e+00,2.055715620517730713e-01
7.388888888888889284e-02,4.333333333333333481e-01,3.000000000000000444e-01,2.521500110626220703e+00,2.719622552394866943e-01
7.388888888888889284e-02,4.333333333333333481e-01,3.333333333333333703e-01,2.589699983596801758e+00,3.477461040019989014e-01
7.388888888888889284e-02,4.333333333333333481e-01,3.666666666666666963e-01,2.658099889755249023e+00,4.330956041812896729e-01
7.388888888888889284e-02,4.333333333333333481e-01,4.000000000000000222e-01,2.727600097656250000e+00,5.294017791748046875e-01
7.388888888888889284e-02,5.111111111111110716e-01,1.000000000000000056e-01,2.194999933242797852e+00,3.802499920129776001e-02
7.388888888888889284e-02,5.111111111111110716e-01,1.333333333333333592e-01,2.258399963378906250e+00,6.677056103944778442e-02
7.388888888888889284e-02,5.111111111111110716e-01,1.666666666666666852e-01,2.324800014495849609e+00,1.054950430989265442e-01
7.388888888888889284e-02,5.111111111111110716e-01,2.000000000000000111e-01,2.390599966049194336e+00,1.525683552026748657e-01
7.388888888888889284e-02,5.111111111111110716e-01,2.333333333333333648e-01,2.457400083541870117e+00,2.092147618532180786e-01
7.388888888888889284e-02,5.111111111111110716e-01,2.666666666666667185e-01,2.524199962615966797e+00,2.747856378555297852e-01
7.388888888888889284e-02,5.111111111111110716e-01,3.000000000000000444e-01,2.592099905014038086e+00,3.505824208259582520e-01
7.388888888888889284e-02,5.111111111111110716e-01,3.333333333333333703e-01,2.660000085830688477e+00,4.356000125408172607e-01
7.388888888888889284e-02,5.111111111111110716e-01,3.666666666666666963e-01,2.728899955749511719e+00,5.312951803207397461e-01
7.388888888888889284e-02,5.111111111111110716e-01,4.000000000000000222e-01,2.797600030899047852e+00,6.361657381057739258e-01
7.388888888888889284e-02,5.888888888888889062e-01,1.000000000000000056e-01,2.283099889755249023e+00,8.014561235904693604e-02
7.388888888888889284e-02,5.888888888888889062e-01,1.333333333333333592e-01,2.348500013351440430e+00,1.214522495865821838e-01
7.388888888888889284e-02,5.888888888888889062e-01,1.666666666666666852e-01,2.414000034332275391e+00,1.713960021734237671e-01
7.388888888888889284e-02,5.888888888888889062e-01,2.000000000000000111e-01,2.480900049209594727e+00,2.312648147344589233e-01
7.388888888888889284e-02,5.888888888888889062e-01,2.333333333333333648e-01,2.547600030899047852e+00,2.998657524585723877e-01
7.388888888888889284e-02,5.888888888888889062e-01,2.666666666666667185e-01,2.614700078964233398e+00,3.778560757637023926e-01
7.388888888888889284e-02,5.888888888888889062e-01,3.000000000000000444e-01,2.682499885559082031e+00,4.658062458038330078e-01
7.388888888888889284e-02,5.888888888888889062e-01,3.333333333333333703e-01,2.750400066375732422e+00,5.631001591682434082e-01
7.388888888888889284e-02,5.888888888888889062e-01,3.666666666666666963e-01,2.819000005722045898e+00,6.707609891891479492e-01
7.388888888888889284e-02,5.888888888888889062e-01,4.000000000000000222e-01,2.886600017547607422e+00,7.860595583915710449e-01
7.388888888888889284e-02,6.666666666666667407e-01,1.000000000000000056e-01,2.398600101470947266e+00,1.588819622993469238e-01
7.388888888888889284e-02,6.666666666666667407e-01,1.333333333333333592e-01,2.465300083160400391e+00,2.165040969848632812e-01
7.388888888888889284e-02,6.666666666666667407e-01,1.666666666666666852e-01,2.532200098037719727e+00,2.832368314266204834e-01
7.388888888888889284e-02,6.666666666666667407e-01,2.000000000000000111e-01,2.599400043487548828e+00,3.592803478240966797e-01
7.388888888888889284e-02,6.666666666666667407e-01,2.333333333333333648e-01,2.666500091552734375e+00,4.442222416400909424e-01
7.388888888888889284e-02,6.666666666666667407e-01,2.666666666666667185e-01,2.734100103378295898e+00,5.389028191566467285e-01
7.388888888888889284e-02,6.666666666666667407e-01,3.000000000000000444e-01,2.801700115203857422e+00,6.427229046821594238e-01
7.388888888888889284e-02,6.666666666666667407e-01,3.333333333333333703e-01,2.869299888610839844e+00,7.556824684143066406e-01
7.388888888888889284e-02,6.666666666666667407e-01,3.666666666666666963e-01,2.937500000000000000e+00,8.789062500000000000e-01
7.388888888888889284e-02,6.666666666666667407e-01,4.000000000000000222e-01,3.004600048065185547e+00,1.009221196174621582e+00
7.388888888888889284e-02,7.444444444444444642e-01,1.000000000000000056e-01,2.557800054550170898e+00,3.111408352851867676e-01
7.388888888888889284e-02,7.444444444444444642e-01,1.333333333333333592e-01,2.625900030136108398e+00,3.917508125305175781e-01
7.388888888888889284e-02,7.444444444444444642e-01,1.666666666666666852e-01,2.693200111389160156e+00,4.805262386798858643e-01
7.388888888888889284e-02,7.444444444444444642e-01,2.000000000000000111e-01,2.761100053787231445e+00,5.792732238769531250e-01
7.388888888888889284e-02,7.444444444444444642e-01,2.333333333333333648e-01,2.828399896621704102e+00,6.862465739250183105e-01
7.388888888888889284e-02,7.444444444444444642e-01,2.666666666666667185e-01,2.895900011062622070e+00,8.026368021965026855e-01
7.388888888888889284e-02,7.444444444444444642e-01,3.000000000000000444e-01,2.963099956512451172e+00,9.275615811347961426e-01
7.388888888888889284e-02,7.444444444444444642e-01,3.333333333333333703e-01,3.030800104141235352e+00,1.062548637390136719e+00
7.388888888888889284e-02,7.444444444444444642e-01,3.666666666666666963e-01,3.097700119018554688e+00,1.204945325851440430e+00
7.388888888888889284e-02,7.444444444444444642e-01,4.000000000000000222e-01,3.164499998092651367e+00,1.356060266494750977e+00
7.388888888888889284e-02,8.222222222222221877e-01,1.000000000000000056e-01,2.786700010299682617e+00,6.188969016075134277e-01
7.388888888888889284e-02,8.222222222222221877e-01,1.333333333333333592e-01,2.854799985885620117e+00,7.306830286979675293e-01
7.388888888888889284e-02,8.222222222222221877e-01,1.666666666666666852e-01,2.923599958419799805e+00,8.530369400978088379e-01
7.388888888888889284e-02,8.222222222222221877e-01,2.000000000000000111e-01,2.990499973297119141e+00,9.810902476310729980e-01
7.388888888888889284e-02,8.222222222222221877e-01,2.333333333333333648e-01,3.058000087738037109e+00,1.119364023208618164e+00
7.388888888888889284e-02,8.222222222222221877e-01,2.666666666666667185e-01,3.124500036239624023e+00,1.264500260353088379e+00
7.388888888888889284e-02,8.222222222222221877e-01,3.000000000000000444e-01,3.190900087356567383e+00,1.418242812156677246e+00
7.388888888888889284e-02,8.222222222222221877e-01,3.333333333333333703e-01,3.256599903106689453e+00,1.579043507575988770e+00
7.388888888888889284e-02,8.222222222222221877e-01,3.666666666666666963e-01,3.321300029754638672e+00,1.745833635330200195e+00
7.388888888888889284e-02,8.222222222222221877e-01,4.000000000000000222e-01,3.386399984359741211e+00,1.922104954719543457e+00
7.388888888888889284e-02,9.000000000000000222e-01,1.000000000000000056e-01,3.135999917984008789e+00,1.290495991706848145e+00
7.388888888888889284e-02,9.000000000000000222e-01,1.333333333333333592e-01,3.201299905776977539e+00,1.443121671676635742e+00
7.388888888888889284e-02,9.000000000000000222e-01,1.666666666666666852e-01,3.266599893569946289e+00,1.604275584220886230e+00
7.388888888888889284e-02,9.000000000000000222e-01,2.000000000000000111e-01,3.331099987030029297e+00,1.771827220916748047e+00
7.388888888888889284e-02,9.000000000000000222e-01,2.333333333333333648e-01,3.394799947738647461e+00,1.945466995239257812e+00
7.388888888888889284e-02,9.000000000000000222e-01,2.666666666666667185e-01,3.457299947738647461e+00,2.123723268508911133e+00
7.388888888888889284e-02,9.000000000000000222e-01,3.000000000000000444e-01,3.519099950790405273e+00,2.307664871215820312e+00
7.388888888888889284e-02,9.000000000000000222e-01,3.333333333333333703e-01,3.579400062561035156e+00,2.494504451751708984e+00
7.388888888888889284e-02,9.000000000000000222e-01,3.666666666666666963e-01,3.638999938964843750e+00,2.686321020126342773e+00
7.388888888888889284e-02,9.000000000000000222e-01,4.000000000000000222e-01,3.697299957275390625e+00,2.880827188491821289e+00
8.444444444444444697e-02,2.000000000000000111e-01,1.000000000000000056e-01,2.112699985504150391e+00,1.270128972828388214e-02
8.444444444444444697e-02,2.000000000000000111e-01,1.333333333333333592e-01,2.179300069808959961e+00,3.214849159121513367e-02
8.444444444444444697e-02,2.000000000000000111e-01,1.666666666666666852e-01,2.247299909591674805e+00,6.115728989243507385e-02
8.444444444444444697e-02,2.000000000000000111e-01,2.000000000000000111e-01,2.315700054168701172e+00,9.966649115085601807e-02
8.444444444444444697e-02,2.000000000000000111e-01,2.333333333333333648e-01,2.384799957275390625e+00,1.480710357427597046e-01
8.444444444444444697e-02,2.000000000000000111e-01,2.666666666666667185e-01,2.454699993133544922e+00,2.067520916461944580e-01
8.444444444444444697e-02,2.000000000000000111e-01,3.000000000000000444e-01,2.526299953460693359e+00,2.769916951656341553e-01
8.444444444444444697e-02,2.000000000000000111e-01,3.333333333333333703e-01,2.598400115966796875e+00,3.580825626850128174e-01
8.444444444444444697e-02,2.000000000000000111e-01,3.666666666666666963e-01,2.670399904251098633e+00,4.494361579418182373e-01
8.444444444444444697e-02,2.000000000000000111e-01,4.000000000000000222e-01,2.743499994277954102e+00,5.527922511100769043e-01
8.444444444444444697e-02,2.777777777777777901e-01,1.000000000000000056e-01,2.151099920272827148e+00,2.283121086657047272e-02
8.444444444444444697e-02,2.777777777777777901e-01,1.333333333333333592e-01,2.216599941253662109e+00,4.691556096076965332e-02
8.444444444444444697e-02,2.777777777777777901e-01,1.666666666666666852e-01,2.284800052642822266e+00,8.111104369163513184e-02
8.444444444444444697e-02,2.777777777777777901e-01,2.000000000000000111e-01,2.353800058364868164e+00,1.251744329929351807e-01
8.444444444444444697e-02,2.777777777777777901e-01,2.333333333333333648e-01,2.424299955368041992e+00,1.800304949283599854e-01
8.444444444444444697e-02,2.777777777777777901e-01,2.666666666666667185e-01,2.495599985122680664e+00,2.456193566322326660e-01
8.444444444444444697e-02,2.777777777777777901e-01,3.000000000000000444e-01,2.568000078201293945e+00,3.226239979267120361e-01
8.444444444444444697e-02,2.777777777777777901e-01,3.333333333333333703e-01,2.640599966049194336e+00,4.103683531284332275e-01
8.444444444444444697e-02,2.777777777777777901e-01,3.666666666666666963e-01,2.714499950408935547e+00,5.105102658271789551e-01
8.444444444444444697e-02,2.777777777777777901e-01,4.000000000000000222e-01,2.788700103759765625e+00,6.220476627349853516e-01
8.444444444444444697e-02,3.555555555555555691e-01,1.000000000000000056e-01,2.197700023651123047e+00,3.908529132604598999e-02
8.444444444444444697e-02,3.555555555555555691e-01,1.333333333333333592e-01,2.264300107955932617e+00,6.985449045896530151e-02
8.444444444444444697e-02,3.555555555555555691e-01,1.666666666666666852e-01,2.333499908447265625e+00,1.112222522497177124e-01
8.444444444444444697e-02,3.555555555555555691e-01,2.000000000000000111e-01,2.403100013732910156e+00,1.624896079301834106e-01
8.444444444444444697e-02,3.555555555555555691e-01,2.333333333333333648e-01,2.474100112915039062e+00,2.247708141803741455e-01
8.444444444444444697e-02,3.555555555555555691e-01,2.666666666666667185e-01,2.545700073242187500e+00,2.977885007858276367e-01
8.444444444444444697e-02,3.555555555555555691e-01,3.000000000000000444e-01,2.618299961090087891e+00,3.822948932647705078e-01
8.444444444444444697e-02,3.555555555555555691e-01,3.333333333333333703e-01,2.691200017929077148e+00,4.777574539184570312e-01
8.444444444444444697e-02,3.555555555555555691e-01,3.666666666666666963e-01,2.765000104904174805e+00,5.852249860763549805e-01
8.444444444444444697e-02,3.555555555555555691e-01,4.000000000000000222e-01,2.839799880981445312e+00,7.052640318870544434e-01
8.444444444444444697e-02,4.333333333333333481e-01,1.000000000000000056e-01,2.258399963378906250e+00,6.677056103944778442e-02
8.444444444444444697e-02,4.333333333333333481e-01,1.333333333333333592e-01,2.326699972152709961e+00,1.067328900098800659e-01
8.444444444444444697e-02,4.333333333333333481e-01,1.666666666666666852e-01,2.394999980926513672e+00,1.560250073671340942e-01
8.444444444444444697e-02,4.333333333333333481e-01,2.000000000000000111e-01,2.465699911117553711e+00,2.168764919042587280e-01
8.444444444444444697e-02,4.333333333333333481e-01,2.333333333333333648e-01,2.536499977111816406e+00,2.878322601318359375e-01
8.444444444444444697e-02,4.333333333333333481e-01,2.666666666666667185e-01,2.608500003814697266e+00,3.702722489833831787e-01
8.444444444444444697e-02,4.333333333333333481e-01,3.000000000000000444e-01,2.680700063705444336e+00,4.633525013923645020e-01
8.444444444444444697e-02,4.333333333333333481e-01,3.333333333333333703e-01,2.753700017929077148e+00,5.680636763572692871e-01
8.444444444444444697e-02,4.333333333333333481e-01,3.666666666666666963e-01,2.827100038528442383e+00,6.840944290161132812e-01
8.444444444444444697e-02,4.333333333333333481e-01,4.000000000000000222e-01,2.901299953460693359e+00,8.123416900634765625e-01
8.444444444444444697e-02,5.111111111111110716e-01,1.000000000000000056e-01,2.334800004959106445e+00,1.120910421013832092e-01
8.444444444444444697e-02,5.111111111111110716e-01,1.333333333333333592e-01,2.403800010681152344e+00,1.630544364452362061e-01
8.444444444444444697e-02,5.111111111111110716e-01,1.666666666666666852e-01,2.473400115966796875e+00,2.241075634956359863e-01
8.444444444444444697e-02,5.111111111111110716e-01,2.000000000000000111e-01,2.543999910354614258e+00,2.959359884262084961e-01
8.444444444444444697e-02,5.111111111111110716e-01,2.333333333333333648e-01,2.614900112152099609e+00,3.781020045280456543e-01
8.444444444444444697e-02,5.111111111111110716e-01,2.666666666666667185e-01,2.687000036239624023e+00,4.719690084457397461e-01
8.444444444444444697e-02,5.111111111111110716e-01,3.000000000000000444e-01,2.759500026702880859e+00,5.768402218818664551e-01
8.444444444444444697e-02,5.111111111111110716e-01,3.333333333333333703e-01,2.832600116729736328e+00,6.932227611541748047e-01
8.444444444444444697e-02,5.111111111111110716e-01,3.666666666666666963e-01,2.905800104141235352e+00,8.204736113548278809e-01
8.444444444444444697e-02,5.111111111111110716e-01,4.000000000000000222e-01,2.979300022125244141e+00,9.590284824371337891e-01
8.444444444444444697e-02,5.888888888888889062e-01,1.000000000000000056e-01,2.432899951934814453e+00,1.874024122953414917e-01
8.444444444444444697e-02,5.888888888888889062e-01,1.333333333333333592e-01,2.502700090408325195e+00,2.527073025703430176e-01
8.444444444444444697e-02,5.888888888888889062e-01,1.666666666666666852e-01,2.572900056838989258e+00,3.282144069671630859e-01
8.444444444444444697e-02,5.888888888888889062e-01,2.000000000000000111e-01,2.644599914550781250e+00,4.155091643333435059e-01
8.444444444444444697e-02,5.888888888888889062e-01,2.333333333333333648e-01,2.716000080108642578e+00,5.126559734344482422e-01
8.444444444444444697e-02,5.888888888888889062e-01,2.666666666666667185e-01,2.787499904632568359e+00,6.201562285423278809e-01
8.444444444444444697e-02,5.888888888888889062e-01,3.000000000000000444e-01,2.860199928283691406e+00,7.399440407752990723e-01
8.444444444444444697e-02,5.888888888888889062e-01,3.333333333333333703e-01,2.933399915695190430e+00,8.712355494499206543e-01
8.444444444444444697e-02,5.888888888888889062e-01,3.666666666666666963e-01,3.005599975585937500e+00,1.011231303215026855e+00
8.444444444444444697e-02,5.888888888888889062e-01,4.000000000000000222e-01,3.078599929809570312e+00,1.163378000259399414e+00
8.444444444444444697e-02,6.666666666666667407e-01,1.000000000000000056e-01,2.562500000000000000e+00,3.164062500000000000e-01
8.444444444444444697e-02,6.666666666666667407e-01,1.333333333333333592e-01,2.632100105285644531e+00,3.995504081249237061e-01
8.444444444444444697e-02,6.666666666666667407e-01,1.666666666666666852e-01,2.703700065612792969e+00,4.951936900615692139e-01
8.444444444444444697e-02,6.666666666666667407e-01,2.000000000000000111e-01,2.774800062179565430e+00,6.003150343894958496e-01
8.444444444444444697e-02,6.666666666666667407e-01,2.333333333333333648e-01,2.846699953079223633e+00,7.169008851051330566e-01
8.444444444444444697e-02,6.666666666666667407e-01,2.666666666666667185e-01,2.918900012969970703e+00,8.443772196769714355e-01
8.444444444444444697e-02,6.666666666666667407e-01,3.000000000000000444e-01,2.990900039672851562e+00,9.818828105926513672e-01
8.444444444444444697e-02,6.666666666666667407e-01,3.333333333333333703e-01,3.063100099563598633e+00,1.130181550979614258e+00
8.444444444444444697e-02,6.666666666666667407e-01,3.666666666666666963e-01,3.135699987411499023e+00,1.289814472198486328e+00
8.444444444444444697e-02,6.666666666666667407e-01,4.000000000000000222e-01,3.207999944686889648e+00,1.459264039993286133e+00
8.444444444444444697e-02,7.444444444444444642e-01,1.000000000000000056e-01,2.734200000762939453e+00,5.390496253967285156e-01
8.444444444444444697e-02,7.444444444444444642e-01,1.333333333333333592e-01,2.806600093841552734e+00,6.506035327911376953e-01
8.444444444444444697e-02,7.444444444444444642e-01,1.666666666666666852e-01,2.879199981689453125e+00,7.729926109313964844e-01
8.444444444444444697e-02,7.444444444444444642e-01,2.000000000000000111e-01,2.950299978256225586e+00,9.030700922012329102e-01
8.444444444444444697e-02,7.444444444444444642e-01,2.333333333333333648e-01,3.022599935531616211e+00,1.045710802078247070e+00
8.444444444444444697e-02,7.444444444444444642e-01,2.666666666666667185e-01,3.094300031661987305e+00,1.197492480278015137e+00
8.444444444444444697e-02,7.444444444444444642e-01,3.000000000000000444e-01,3.165899991989135742e+00,1.359322786331176758e+00
8.444444444444444697e-02,7.444444444444444642e-01,3.333333333333333703e-01,3.237499952316284180e+00,1.531406283378601074e+00
8.444444444444444697e-02,7.444444444444444642e-01,3.666666666666666963e-01,3.308799982070922852e+00,1.712957382202148438e+00
8.444444444444444697e-02,7.444444444444444642e-01,4.000000000000000222e-01,3.379800081253051758e+00,1.903848052024841309e+00
8.444444444444444697e-02,8.222222222222221877e-01,1.000000000000000056e-01,2.978300094604492188e+00,9.570708870887756348e-01
8.444444444444444697e-02,8.222222222222221877e-01,1.333333333333333592e-01,3.050699949264526367e+00,1.103970527648925781e+00
8.444444444444444697e-02,8.222222222222221877e-01,1.666666666666666852e-01,3.123699903488159180e+00,1.262701630592346191e+00
8.444444444444444697e-02,8.222222222222221877e-01,2.000000000000000111e-01,3.194200038909912109e+00,1.426113605499267578e+00
8.444444444444444697e-02,8.222222222222221877e-01,2.333333333333333648e-01,3.265000104904174805e+00,1.600224971771240234e+00
8.444444444444444697e-02,8.222222222222221877e-01,2.666666666666667185e-01,3.335599899291992188e+00,1.783827304840087891e+00
8.444444444444444697e-02,8.222222222222221877e-01,3.000000000000000444e-01,3.405600070953369141e+00,1.975711345672607422e+00
8.444444444444444697e-02,8.222222222222221877e-01,3.333333333333333703e-01,3.474999904632568359e+00,2.175625085830688477e+00
8.444444444444444697e-02,8.222222222222221877e-01,3.666666666666666963e-01,3.543499946594238281e+00,2.382392168045043945e+00
8.444444444444444697e-02,8.222222222222221877e-01,4.000000000000000222e-01,3.611599922180175781e+00,2.597254514694213867e+00
8.444444444444444697e-02,9.000000000000000222e-01,1.000000000000000056e-01,3.337199926376342773e+00,1.788103818893432617e+00
8.444444444444444697e-02,9.000000000000000222e-01,1.333333333333333592e-01,3.405400037765502930e+00,1.975149154663085938e+00
8.444444444444444697e-02,9.000000000000000222e-01,1.666666666666666852e-01,3.474200010299682617e+00,2.173265695571899414e+00
8.444444444444444697e-02,9.000000000000000222e-01,2.000000000000000111e-01,3.541300058364868164e+00,2.375605583190917969e+00
8.444444444444444697e-02,9.000000000000000222e-01,2.333333333333333648e-01,3.607300043106079102e+00,2.583413362503051758e+00
8.444444444444444697e-02,9.000000000000000222e-01,2.666666666666667185e-01,3.672600030899047852e+00,2.797590732574462891e+00
8.444444444444444697e-02,9.000000000000000222e-01,3.000000000000000444e-01,3.736900091171264648e+00,3.016821622848510742e+00
8.444444444444444697e-02,9.000000000000000222e-01,3.333333333333333703e-01,3.799999952316284180e+00,3.240000009536743164e+00
8.444444444444444697e-02,9.000000000000000222e-01,3.666666666666666963e-01,3.862400054931640625e+00,3.468533754348754883e+00
8.444444444444444697e-02,9.000000000000000222e-01,4.000000000000000222e-01,3.923000097274780273e+00,3.697928905487060547e+00
9.500000000000000111e-02,2.000000000000000111e-01,1.000000000000000056e-01,2.227600097656250000e+00,5.180175974965095520e-02
9.500000000000000111e-02,2.000000000000000111e-01,1.333333333333333592e-01,2.299099922180175781e+00,8.946081250905990601e-02
9.500000000000000111e-02,2.000000000000000111e-01,1.666666666666666852e-01,2.369999885559082031e+00,1.368999928236007690e-01
9.500000000000000111e-02,2.000000000000000111e-01,2.000000000000000111e-01,2.443300008773803711e+00,1.965148895978927612e-01
9.500000000000000111e-02,2.000000000000000111e-01,2.333333333333333648e-01,2.516799926757812500e+00,2.670822441577911377e-01
9.500000000000000111e-02,2.000000000000000111e-01,2.666666666666667185e-01,2.591700077056884766e+00,3.501088917255401611e-01
9.500000000000000111e-02,2.000000000000000111e-01,3.000000000000000444e-01,2.667099952697753906e+00,4.450224041938781738e-01
9.500000000000000111e-02,2.000000000000000111e-01,3.333333333333333703e-01,2.743599891662597656e+00,5.529409646987915039e-01
9.500000000000000111e-02,2.000000000000000111e-01,3.666666666666666963e-01,2.819099903106689453e+00,6.709247827529907227e-01
9.500000000000000111e-02,2.000000000000000111e-01,4.000000000000000222e-01,2.898499965667724609e+00,8.073022365570068359e-01
9.500000000000000111e-02,2.777777777777777901e-01,1.000000000000000056e-01,2.268100023269653320e+00,7.187761366367340088e-02
9.500000000000000111e-02,2.777777777777777901e-01,1.333333333333333592e-01,2.339999914169311523e+00,1.155999973416328430e-01
9.500000000000000111e-02,2.777777777777777901e-01,1.666666666666666852e-01,2.412800073623657227e+00,1.704038381576538086e-01
9.500000000000000111e-02,2.777777777777777901e-01,2.000000000000000111e-01,2.486099958419799805e+00,2.362932115793228149e-01
9.500000000000000111e-02,2.777777777777777901e-01,2.333333333333333648e-01,2.561000108718872070e+00,3.147209882736206055e-01
9.500000000000000111e-02,2.777777777777777901e-01,2.666666666666667185e-01,2.637000083923339844e+00,4.057689905166625977e-01
9.500000000000000111e-02,2.777777777777777901e-01,3.000000000000000444e-01,2.713399887084960938e+00,5.089395642280578613e-01
9.500000000000000111e-02,2.777777777777777901e-01,3.333333333333333703e-01,2.791800022125244141e+00,6.269472241401672363e-01
9.500000000000000111e-02,2.777777777777777901e-01,3.666666666666666963e-01,2.869600057601928711e+00,7.562041878700256348e-01
9.500000000000000111e-02,2.777777777777777901e-01,4.000000000000000222e-01,2.948499917984008789e+00,8.996522426605224609e-01
9.500000000000000111e-02,3.555555555555555691e-01,1.000000000000000056e-01,2.321899890899658203e+00,1.036196127533912659e-01
9.500000000000000111e-02,3.555555555555555691e-01,1.333333333333333592e-01,2.394000053405761719e+00,1.552360057830810547e-01
9.500000000000000111e-02,3.555555555555555691e-01,1.666666666666666852e-01,2.467099905014038086e+00,2.181824147701263428e-01
9.500000000000000111e-02,3.555555555555555691e-01,2.000000000000000111e-01,2.541300058364868164e+00,2.930057048797607422e-01
9.500000000000000111e-02,3.555555555555555691e-01,2.333333333333333648e-01,2.616199970245361328e+00,3.797024488449096680e-01
9.500000000000000111e-02,3.555555555555555691e-01,2.666666666666667185e-01,2.692399978637695312e+00,4.794177711009979248e-01
9.500000000000000111e-02,3.555555555555555691e-01,3.000000000000000444e-01,2.769599914550781250e+00,5.922841429710388184e-01
9.500000000000000111e-02,3.555555555555555691e-01,3.333333333333333703e-01,2.846800088882446289e+00,7.170702219009399414e-01
