# m,p,t,C_l
4.750000000000000056e-02,6.428571428571429325e-02,3.785714285714286004e-02,3.758805990219116211e-02
4.750000000000000056e-02,6.428571428571429325e-02,1.000000000000000021e-02,1.614782214164733887e-02
4.750000000000000056e-02,0.000000000000000000e+00,4.000000000000000222e-01,-2.297687977552413940e-01
4.750000000000000056e-02,0.000000000000000000e+00,3.721428571428571641e-01,-3.507466912269592285e-01
4.750000000000000056e-02,0.000000000000000000e+00,3.442857142857143060e-01,-8.078262209892272949e-01
4.750000000000000056e-02,0.000000000000000000e+00,3.164285714285714479e-01,3.178763628005981445e+00
4.750000000000000056e-02,0.000000000000000000e+00,2.885714285714285898e-01,6.183895468711853027e-01
4.750000000000000056e-02,0.000000000000000000e+00,2.607142857142857317e-01,3.975956439971923828e-01
4.750000000000000056e-02,0.000000000000000000e+00,2.328571428571428736e-01,3.348746001720428467e-01
4.750000000000000056e-02,0.000000000000000000e+00,2.050000000000000155e-01,3.092800974845886230e-01
4.750000000000000056e-02,0.000000000000000000e+00,1.771428571428571574e-01,2.689412832260131836e-01
4.750000000000000056e-02,0.000000000000000000e+00,1.492857142857142994e-01,2.014484852552413940e-01
4.750000000000000056e-02,0.000000000000000000e+00,1.214285714285714274e-01,1.448593735694885254e-01
4.750000000000000056e-02,0.000000000000000000e+00,9.357142857142856929e-02,1.170322000980377197e-01
4.750000000000000056e-02,0.000000000000000000e+00,6.571428571428571119e-02,8.990251272916793823e-02
4.750000000000000056e-02,0.000000000000000000e+00,3.785714285714286004e-02,4.938368871808052063e-02
4.750000000000000056e-02,0.000000000000000000e+00,1.000000000000000021e-02,1.232854649424552917e-02
4.071428571428571674e-02,9.000000000000000222e-01,4.000000000000000222e-01,-7.631149888038635254e-02
4.071428571428571674e-02,9.000000000000000222e-01,3.721428571428571641e-01,-1.030278354883193970e-01
4.071428571428571674e-02,9.000000000000000222e-01,3.442857142857143060e-01,-1.213878914713859558e-01
4.071428571428571674e-02,9.000000000000000222e-01,3.164285714285714479e-01,-8.881597965955734253e-02
4.071428571428571674e-02,9.000000000000000222e-01,2.885714285714285898e-01,-2.813084609806537628e-02
4.071428571428571674e-02,9.000000000000000222e-01,2.607142857142857317e-01,7.411397062242031097e-03
4.071428571428571674e-02,9.000000000000000222e-01,2.328571428571428736e-01,1.947818137705326080e-02
4.071428571428571674e-02,9.000000000000000222e-01,2.050000000000000155e-01,1.504987385123968124e-02
4.071428571428571674e-02,9.000000000000000222e-01,1.771428571428571574e-01,1.063191294670104980e-01
4.071428571428571674e-02,9.000000000000000222e-01,1.492857142857142994e-01,6.050089001655578613e-02
4.071428571428571674e-02,9.000000000000000222e-01,1.214285714285714274e-01,7.573894225060939789e-03
4.071428571428571674e-02,9.000000000000000222e-01,9.357142857142856929e-02,1.458097714930772781e-02
4.071428571428571674e-02,9.000000000000000222e-01,6.571428571428571119e-02,3.778557851910591125e-02
4.071428571428571674e-02,9.000000000000000222e-01,3.785714285714286004e-02,4.713011980056762695e-01
4.071428571428571674e-02,9.000000000000000222e-01,1.000000000000000021e-02,-1.177344098687171936e-02
4.071428571428571674e-02,8.357142857142858539e-01,4.000000000000000222e-01,-1.379307806491851807e-01
4.071428571428571674e-02,8.357142857142858539e-01,3.721428571428571641e-01,-1.856451928615570068e-01
4.071428571428571674e-02,8.357142857142858539e-01,3.442857142857143060e-01,-2.838708758354187012e-01
4.071428571428571674e-02,8.357142857142858539e-01,3.164285714285714479e-01,-4.630602002143859863e-01
4.071428571428571674e-02,8.357142857142858539e-01,2.885714285714285898e-01,-5.424419045448303223e-01
4.071428571428571674e-02,8.357142857142858539e-01,2.607142857142857317e-01,-2.510959506034851074e-01
4.071428571428571674e-02,8.357142857142858539e-01,2.328571428571428736e-01,-8.341770619153976440e-02
4.071428571428571674e-02,8.357142857142858539e-01,2.050000000000000155e-01,-3.471238538622856140e-02
4.071428571428571674e-02,8.357142857142858539e-01,1.771428571428571574e-01,-1.095622852444648743e-01
4.071428571428571674e-02,8.357142857142858539e-01,1.492857142857142994e-01,7.577772438526153564e-02
4.071428571428571674e-02,8.357142857142858539e-01,1.214285714285714274e-01,8.477691560983657837e-02
4.071428571428571674e-02,8.357142857142858539e-01,9.357142857142856929e-02,-6.446347385644912720e-02
4.071428571428571674e-02,8.357142857142858539e-01,6.571428571428571119e-02,4.776799678802490234e-02
4.071428571428571674e-02,8.357142857142858539e-01,3.785714285714286004e-02,5.439696833491325378e-02
4.071428571428571674e-02,8.357142857142858539e-01,1.000000000000000021e-02,-1.105763204395771027e-02
4.071428571428571674e-02,7.714285714285715745e-01,4.000000000000000222e-01,-1.804559230804443359e-01
4.071428571428571674e-02,7.714285714285715745e-01,3.721428571428571641e-01,-2.295777946710586548e-01
4.071428571428571674e-02,7.714285714285715745e-01,3.442857142857143060e-01,-3.465914130210876465e-01
4.071428571428571674e-02,7.714285714285715745e-01,3.164285714285714479e-01,-7.261481881141662598e-01
4.071428571428571674e-02,7.714285714285715745e-01,2.885714285714285898e-01,-6.831199645996093750e+00
4.071428571428571674e-02,7.714285714285715745e-01,2.607142857142857317e-01,2.035804748535156250e+00
4.071428571428571674e-02,7.714285714285715745e-01,2.328571428571428736e-01,-4.481079406738281250e+02
4.071428571428571674e-02,7.714285714285715745e-01,2.050000000000000155e-01,-5.941842198371887207e-01
4.071428571428571674e-02,7.714285714285715745e-01,1.771428571428571574e-01,-8.854055404663085938e-01
4.071428571428571674e-02,7.714285714285715745e-01,1.492857142857142994e-01,1.252396255731582642e-01
4.071428571428571674e-02,7.714285714285715745e-01,1.214285714285714274e-01,7.574182003736495972e-02
4.071428571428571674e-02,7.714285714285715745e-01,9.357142857142856929e-02,1.491524726152420044e-01
4.071428571428571674e-02,7.714285714285715745e-01,6.571428571428571119e-02,5.208626762032508850e-02
4.071428571428571674e-02,7.714285714285715745e-01,3.785714285714286004e-02,3.874931111931800842e-02
4.071428571428571674e-02,7.714285714285715745e-01,1.000000000000000021e-02,-1.387979649007320404e-02
4.071428571428571674e-02,7.071428571428571841e-01,4.000000000000000222e-01,-2.079309374094009399e-01
4.071428571428571674e-02,7.071428571428571841e-01,3.721428571428571641e-01,-2.571418285369873047e-01
4.071428571428571674e-02,7.071428571428571841e-01,3.442857142857143060e-01,-3.614919185638427734e-01
4.071428571428571674e-02,7.071428571428571841e-01,3.164285714285714479e-01,-6.926555633544921875e-01
4.071428571428571674e-02,7.071428571428571841e-01,2.885714285714285898e-01,-7.777309417724609375e+00
4.071428571428571674e-02,7.071428571428571841e-01,2.607142857142857317e-01,1.064752936363220215e+00
4.071428571428571674e-02,7.071428571428571841e-01,2.328571428571428736e-01,6.365414261817932129e-01
4.071428571428571674e-02,7.071428571428571841e-01,2.050000000000000155e-01,5.781770944595336914e-01
4.071428571428571674e-02,7.071428571428571841e-01,1.771428571428571574e-01,4.129948318004608154e-01
4.071428571428571674e-02,7.071428571428571841e-01,1.492857142857142994e-01,1.576463133096694946e-01
4.071428571428571674e-02,7.071428571428571841e-01,1.214285714285714274e-01,8.536701649427413940e-02
4.071428571428571674e-02,7.071428571428571841e-01,9.357142857142856929e-02,9.919134527444839478e-02
4.071428571428571674e-02,7.071428571428571841e-01,6.571428571428571119e-02,5.760155990719795227e-02
4.071428571428571674e-02,7.071428571428571841e-01,3.785714285714286004e-02,3.983508422970771790e-02
4.071428571428571674e-02,7.071428571428571841e-01,1.000000000000000021e-02,-4.948768764734268188e-03
4.071428571428571674e-02,6.428571428571429047e-01,4.000000000000000222e-01,-2.367131561040878296e-01
4.071428571428571674e-02,6.428571428571429047e-01,3.721428571428571641e-01,-2.763795256614685059e-01
4.071428571428571674e-02,6.428571428571429047e-01,3.442857142857143060e-01,-3.705298304557800293e-01
4.071428571428571674e-02,6.428571428571429047e-01,3.164285714285714479e-01,-6.264116764068603516e-01
4.071428571428571674e-02,6.428571428571429047e-01,2.885714285714285898e-01,-2.664374351501464844e+00
4.071428571428571674e-02,6.428571428571429047e-01,2.607142857142857317e-01,1.300431728363037109e+00
4.071428571428571674e-02,6.428571428571429047e-01,2.328571428571428736e-01,5.879365801811218262e-01
4.071428571428571674e-02,6.428571428571429047e-01,2.050000000000000155e-01,4.141526818275451660e-01
4.071428571428571674e-02,6.428571428571429047e-01,1.771428571428571574e-01,2.906986474990844727e-01
4.071428571428571674e-02,6.428571428571429047e-01,1.492857142857142994e-01,1.640785336494445801e-01
4.071428571428571674e-02,6.428571428571429047e-01,1.214285714285714274e-01,9.792659431695938110e-02
4.071428571428571674e-02,6.428571428571429047e-01,9.357142857142856929e-02,9.358094632625579834e-02
4.071428571428571674e-02,6.428571428571429047e-01,6.571428571428571119e-02,6.384228169918060303e-02
4.071428571428571674e-02,6.428571428571429047e-01,3.785714285714286004e-02,4.173766449093818665e-02
4.071428571428571674e-02,6.428571428571429047e-01,1.000000000000000021e-02,-3.387397155165672302e-02
4.071428571428571674e-02,5.785714285714286254e-01,4.000000000000000222e-01,-2.809941470623016357e-01
4.071428571428571674e-02,5.785714285714286254e-01,3.721428571428571641e-01,-3.074099123477935791e-01
4.071428571428571674e-02,5.785714285714286254e-01,3.442857142857143060e-01,-3.825208842754364014e-01
4.071428571428571674e-02,5.785714285714286254e-01,3.164285714285714479e-01,-5.905415415763854980e-01
4.071428571428571674e-02,5.785714285714286254e-01,2.885714285714285898e-01,-1.582143783569335938e+00
4.071428571428571674e-02,5.785714285714286254e-01,2.607142857142857317e-01,2.072594165802001953e+00
4.071428571428571674e-02,5.785714285714286254e-01,2.328571428571428736e-01,6.741342544555664062e-01
4.071428571428571674e-02,5.785714285714286254e-01,2.050000000000000155e-01,4.136502444744110107e-01
4.071428571428571674e-02,5.785714285714286254e-01,1.771428571428571574e-01,2.775654196739196777e-01
4.071428571428571674e-02,5.785714285714286254e-01,1.492857142857142994e-01,1.701384335756301880e-01
4.071428571428571674e-02,5.785714285714286254e-01,1.214285714285714274e-01,1.083921343088150024e-01
4.071428571428571674e-02,5.785714285714286254e-01,9.357142857142856929e-02,9.497656673192977905e-02
4.071428571428571674e-02,5.785714285714286254e-01,6.571428571428571119e-02,6.945305317640304565e-02
4.071428571428571674e-02,5.785714285714286254e-01,3.785714285714286004e-02,4.410907253623008728e-02
4.071428571428571674e-02,5.785714285714286254e-01,1.000000000000000021e-02,1.835377961397171021e-01
4.071428571428571674e-02,5.142857142857143460e-01,4.000000000000000222e-01,-3.353840708732604980e-01
4.071428571428571674e-02,5.142857142857143460e-01,3.721428571428571641e-01,-3.605255484580993652e-01
4.071428571428571674e-02,5.142857142857143460e-01,3.442857142857143060e-01,-4.234716296195983887e-01
4.071428571428571674e-02,5.142857142857143460e-01,3.164285714285714479e-01,-5.841212868690490723e-01
4.071428571428571674e-02,5.142857142857143460e-01,2.885714285714285898e-01,-1.233464956283569336e+00
4.071428571428571674e-02,5.142857142857143460e-01,2.607142857142857317e-01,5.766284465789794922e+00
4.071428571428571674e-02,5.142857142857143460e-01,2.328571428571428736e-01,8.384832143783569336e-01
4.071428571428571674e-02,5.142857142857143460e-01,2.050000000000000155e-01,4.602526128292083740e-01
4.071428571428571674e-02,5.142857142857143460e-01,1.771428571428571574e-01,2.903695404529571533e-01
4.071428571428571674e-02,5.142857142857143460e-01,1.492857142857142994e-01,1.799727678298950195e-01
4.071428571428571674e-02,5.142857142857143460e-01,1.214285714285714274e-01,1.169847175478935242e-01
4.071428571428571674e-02,5.142857142857143460e-01,9.357142857142856929e-02,9.796407073736190796e-02
4.071428571428571674e-02,5.142857142857143460e-01,6.571428571428571119e-02,7.395565509796142578e-02
4.071428571428571674e-02,5.142857142857143460e-01,3.785714285714286004e-02,4.636307060718536377e-02
4.071428571428571674e-02,5.142857142857143460e-01,1.000000000000000021e-02,-2.257266454398632050e-02
4.071428571428571674e-02,4.500000000000000666e-01,4.000000000000000222e-01,-4.271808564662933350e-01
4.071428571428571674e-02,4.500000000000000666e-01,3.721428571428571641e-01,-4.422021210193634033e-01
4.071428571428571674e-02,4.500000000000000666e-01,3.442857142857143060e-01,-4.976471960544586182e-01
4.071428571428571674e-02,4.500000000000000666e-01,3.164285714285714479e-01,-6.488584280014038086e-01
4.071428571428571674e-02,4.500000000000000666e-01,2.885714285714285898e-01,-1.114776372909545898e+00
4.071428571428571674e-02,4.500000000000000666e-01,2.607142857142857317e-01,-2.284645271301269531e+01
4.071428571428571674e-02,4.500000000000000666e-01,2.328571428571428736e-01,1.178773045539855957e+00
4.071428571428571674e-02,4.500000000000000666e-01,2.050000000000000155e-01,5.345956087112426758e-01
4.071428571428571674e-02,4.500000000000000666e-01,1.771428571428571574e-01,3.186214566230773926e-01
4.071428571428571674e-02,4.500000000000000666e-01,1.492857142857142994e-01,1.944989114999771118e-01
4.071428571428571674e-02,4.500000000000000666e-01,1.214285714285714274e-01,1.259215921163558960e-01
4.071428571428571674e-02,4.500000000000000666e-01,9.357142857142856929e-02,1.014558821916580200e-01
4.071428571428571674e-02,4.500000000000000666e-01,6.571428571428571119e-02,7.798793166875839233e-02
4.071428571428571674e-02,4.500000000000000666e-01,3.785714285714286004e-02,4.803417995572090149e-02
4.071428571428571674e-02,4.500000000000000666e-01,1.000000000000000021e-02,-8.922348916530609131e-02
4.071428571428571674e-02,3.857142857142857872e-01,4.000000000000000222e-01,-2.144684791564941406e-01
4.071428571428571674e-02,3.857142857142857872e-01,3.721428571428571641e-01,-5.772377252578735352e-01
4.071428571428571674e-02,3.857142857142857872e-01,3.442857142857143060e-01,-6.351112723350524902e-01
4.071428571428571674e-02,3.857142857142857872e-01,3.164285714285714479e-01,-7.821022272109985352e-01
4.071428571428571674e-02,3.857142857142857872e-01,2.885714285714285898e-01,-1.228493094444274902e+00
4.071428571428571674e-02,3.857142857142857872e-01,2.607142857142857317e-01,-5.717611312866210938e+00
4.071428571428571674e-02,3.857142857142857872e-01,2.328571428571428736e-01,1.637041449546813965e+00
4.071428571428571674e-02,3.857142857142857872e-01,2.050000000000000155e-01,6.647839546203613281e-01
4.071428571428571674e-02,3.857142857142857872e-01,1.771428571428571574e-01,3.606621921062469482e-01
4.071428571428571674e-02,3.857142857142857872e-01,1.492857142857142994e-01,2.121116369962692261e-01
4.071428571428571674e-02,3.857142857142857872e-01,1.214285714285714274e-01,1.362658590078353882e-01
4.071428571428571674e-02,3.857142857142857872e-01,9.357142857142856929e-02,1.053350046277046204e-01
4.071428571428571674e-02,3.857142857142857872e-01,6.571428571428571119e-02,8.177842199802398682e-02
4.071428571428571674e-02,3.857142857142857872e-01,3.785714285714286004e-02,4.949713498353958130e-02
4.071428571428571674e-02,3.857142857142857872e-01,1.000000000000000021e-02,2.332840859889984131e-02
4.071428571428571674e-02,3.214285714285714524e-01,4.000000000000000222e-01,-2.276445925235748291e-01
4.071428571428571674e-02,3.214285714285714524e-01,3.721428571428571641e-01,-8.197498917579650879e-01
4.071428571428571674e-02,3.214285714285714524e-01,3.442857142857143060e-01,-6.759027242660522461e-01
4.071428571428571674e-02,3.214285714285714524e-01,3.164285714285714479e-01,-1.088002085685729980e+00
4.071428571428571674e-02,3.214285714285714524e-01,2.885714285714285898e-01,-1.664501428604125977e+00
4.071428571428571674e-02,3.214285714285714524e-01,2.607142857142857317e-01,-7.303323745727539062e+00
4.071428571428571674e-02,3.214285714285714524e-01,2.328571428571428736e-01,2.172935724258422852e+00
4.071428571428571674e-02,3.214285714285714524e-01,2.050000000000000155e-01,8.139981031417846680e-01
4.071428571428571674e-02,3.214285714285714524e-01,1.771428571428571574e-01,4.252866506576538086e-01
4.071428571428571674e-02,3.214285714285714524e-01,1.492857142857142994e-01,2.362317442893981934e-01
4.071428571428571674e-02,3.214285714285714524e-01,1.214285714285714274e-01,1.477157175540924072e-01
4.071428571428571674e-02,3.214285714285714524e-01,9.357142857142856929e-02,1.110428720712661743e-01
4.071428571428571674e-02,3.214285714285714524e-01,6.571428571428571119e-02,8.473071455955505371e-02
4.071428571428571674e-02,3.214285714285714524e-01,3.785714285714286004e-02,5.107180029153823853e-02
4.071428571428571674e-02,3.214285714285714524e-01,1.000000000000000021e-02,-2.563494443893432617e-02
4.071428571428571674e-02,2.571428571428571730e-01,4.000000000000000222e-01,-1.220647215843200684e+00
4.071428571428571674e-02,2.571428571428571730e-01,3.721428571428571641e-01,-8.161175996065139771e-02
4.071428571428571674e-02,2.571428571428571730e-01,3.442857142857143060e-01,-1.487725019454956055e+00
4.071428571428571674e-02,2.571428571428571730e-01,3.164285714285714479e-01,-1.977548122406005859e+00
4.071428571428571674e-02,2.571428571428571730e-01,2.885714285714285898e-01,-3.855878591537475586e+00
4.071428571428571674e-02,2.571428571428571730e-01,2.607142857142857317e-01,1.152517700195312500e+01
4.071428571428571674e-02,2.571428571428571730e-01,2.328571428571428736e-01,2.288908004760742188e+00
4.071428571428571674e-02,2.571428571428571730e-01,2.050000000000000155e-01,9.217776060104370117e-01
4.071428571428571674e-02,2.571428571428571730e-01,1.771428571428571574e-01,4.981012344360351562e-01
4.071428571428571674e-02,2.571428571428571730e-01,1.492857142857142994e-01,2.709701955318450928e-01
4.071428571428571674e-02,2.571428571428571730e-01,1.214285714285714274e-01,1.616125702857971191e-01
4.071428571428571674e-02,2.571428571428571730e-01,9.357142857142856929e-02,1.182976588606834412e-01
4.071428571428571674e-02,2.571428571428571730e-01,6.571428571428571119e-02,8.778920769691467285e-02
4.071428571428571674e-02,2.571428571428571730e-01,3.785714285714286004e-02,5.212191119790077209e-02
4.071428571428571674e-02,2.571428571428571730e-01,1.000000000000000021e-02,1.278057228773832321e-02
4.071428571428571674e-02,1.928571428571428936e-01,4.000000000000000222e-01,-8.119502663612365723e-02
4.071428571428571674e-02,1.928571428571428936e-01,3.721428571428571641e-01,-2.326238393783569336e+00
4.071428571428571674e-02,1.928571428571428936e-01,3.442857142857143060e-01,-7.403894513845443726e-02
4.071428571428571674e-02,1.928571428571428936e-01,3.164285714285714479e-01,-7.832610130310058594e+00
4.071428571428571674e-02,1.928571428571428936e-01,2.885714285714285898e-01,7.385705471038818359e+00
4.071428571428571674e-02,1.928571428571428936e-01,2.607142857142857317e-01,-6.023923158645629883e-01
4.071428571428571674e-02,1.928571428571428936e-01,2.328571428571428736e-01,1.213158369064331055e+00
4.071428571428571674e-02,1.928571428571428936e-01,2.050000000000000155e-01,7.805665731430053711e-01
4.071428571428571674e-02,1.928571428571428936e-01,1.771428571428571574e-01,5.195543169975280762e-01
4.071428571428571674e-02,1.928571428571428936e-01,1.492857142857142994e-01,3.063509166240692139e-01
4.071428571428571674e-02,1.928571428571428936e-01,1.214285714285714274e-01,1.797768324613571167e-01
4.071428571428571674e-02,1.928571428571428936e-01,9.357142857142856929e-02,1.255906224250793457e-01
4.071428571428571674e-02,1.928571428571428936e-01,6.571428571428571119e-02,9.279648959636688232e-02
4.071428571428571674e-02,1.928571428571428936e-01,3.785714285714286004e-02,5.207863450050354004e-02
4.071428571428571674e-02,1.928571428571428936e-01,1.000000000000000021e-02,1.755825430154800415e-02
4.071428571428571674e-02,1.285714285714285865e-01,4.000000000000000222e-01,-1.332969665527343750e-01
4.071428571428571674e-02,1.285714285714285865e-01,3.721428571428571641e-01,-2.271852731704711914e+00
4.071428571428571674e-02,1.285714285714285865e-01,3.442857142857143060e-01,-1.124974414706230164e-01
4.071428571428571674e-02,1.285714285714285865e-01,3.164285714285714479e-01,-2.706293761730194092e-01
4.071428571428571674e-02,1.285714285714285865e-01,2.885714285714285898e-01,1.814162015914916992e+00
4.071428571428571674e-02,1.285714285714285865e-01,2.607142857142857317e-01,-8.809101581573486328e-02
4.071428571428571674e-02,1.285714285714285865e-01,2.328571428571428736e-01,3.212469577789306641e+00
4.071428571428571674e-02,1.285714285714285865e-01,2.050000000000000155e-01,5.115830302238464355e-01
4.071428571428571674e-02,1.285714285714285865e-01,1.771428571428571574e-01,3.871537744998931885e-01
4.071428571428571674e-02,1.285714285714285865e-01,1.492857142857142994e-01,2.783080637454986572e-01
4.071428571428571674e-02,1.285714285714285865e-01,1.214285714285714274e-01,1.832837462425231934e-01
4.071428571428571674e-02,1.285714285714285865e-01,9.357142857142856929e-02,1.277083158493041992e-01
4.071428571428571674e-02,1.285714285714285865e-01,6.571428571428571119e-02,9.499038755893707275e-02
4.071428571428571674e-02,1.285714285714285865e-01,3.785714285714286004e-02,4.938790574669837952e-02
4.071428571428571674e-02,1.285714285714285865e-01,1.000000000000000021e-02,1.673916541039943695e-02
4.071428571428571674e-02,6.428571428571429325e-02,4.000000000000000222e-01,9.556295275688171387e-01
4.071428571428571674e-02,6.428571428571429325e-02,3.721428571428571641e-01,3.457210063934326172e+00
4.071428571428571674e-02,6.428571428571429325e-02,3.442857142857143060e-01,-3.646628931164741516e-02
4.071428571428571674e-02,6.428571428571429325e-02,3.164285714285714479e-01,-1.171033754944801331e-01
4.071428571428571674e-02,6.428571428571429325e-02,2.885714285714285898e-01,1.979146003723144531e-01
4.071428571428571674e-02,6.428571428571429325e-02,2.607142857142857317e-01,-9.703779965639114380e-02
4.071428571428571674e-02,6.428571428571429325e-02,2.328571428571428736e-01,-3.199397325515747070e-01
4.071428571428571674e-02,6.428571428571429325e-02,2.050000000000000155e-01,-1.242149993777275085e-01
4.071428571428571674e-02,6.428571428571429325e-02,1.771428571428571574e-01,2.201949357986450195e-01
4.071428571428571674e-02,6.428571428571429325e-02,1.492857142857142994e-01,1.573770642280578613e-01
4.071428571428571674e-02,6.428571428571429325e-02,1.214285714285714274e-01,1.136974170804023743e-01
4.071428571428571674e-02,6.428571428571429325e-02,9.357142857142856929e-02,8.450265228748321533e-02
4.071428571428571674e-02,6.428571428571429325e-02,6.571428571428571119e-02,6.837490946054458618e-02
4.071428571428571674e-02,6.428571428571429325e-02,3.785714285714286004e-02,3.913231566548347473e-02
4.071428571428571674e-02,6.428571428571429325e-02,1.000000000000000021e-02,1.650032401084899902e-02
4.071428571428571674e-02,0.000000000000000000e+00,4.000000000000000222e-01,-2.277856767177581787e-01
4.071428571428571674e-02,0.000000000000000000e+00,3.721428571428571641e-01,-3.335053324699401855e-01
4.071428571428571674e-02,0.000000000000000000e+00,3.442857142857143060e-01,-6.742704510688781738e-01
4.071428571428571674e-02,0.000000000000000000e+00,3.164285714285714479e-01,-1.010368652343750000e+02
4.071428571428571674e-02,0.000000000000000000e+00,2.885714285714285898e-01,8.106581568717956543e-01
4.071428571428571674e-02,0.000000000000000000e+00,2.607142857142857317e-01,4.783482253551483154e-01
4.071428571428571674e-02,0.000000000000000000e+00,2.328571428571428736e-01,3.950219452381134033e-01
4.071428571428571674e-02,0.000000000000000000e+00,2.050000000000000155e-01,3.644317388534545898e-01
4.071428571428571674e-02,0.000000000000000000e+00,1.771428571428571574e-01,3.151507377624511719e-01
4.071428571428571674e-02,0.000000000000000000e+00,1.492857142857142994e-01,2.313933372497558594e-01
4.071428571428571674e-02,0.000000000000000000e+00,1.214285714285714274e-01,1.632479429244995117e-01
4.071428571428571674e-02,0.000000000000000000e+00,9.357142857142856929e-02,1.302944868803024292e-01
4.071428571428571674e-02,0.000000000000000000e+00,6.571428571428571119e-02,1.004323735833168030e-01
4.071428571428571674e-02,0.000000000000000000e+00,3.785714285714286004e-02,5.393125861883163452e-02
4.071428571428571674e-02,0.000000000000000000e+00,1.000000000000000021e-02,1.226942054927349091e-02
3.392857142857142599e-02,9.000000000000000222e-01,4.000000000000000222e-01,-1.013669744133949280e-01
3.392857142857142599e-02,9.000000000000000222e-01,3.721428571428571641e-01,-1.505776196718215942e-01
3.392857142857142599e-02,9.000000000000000222e-01,3.442857142857143060e-01,-2.272223681211471558e-01
3.392857142857142599e-02,9.000000000000000222e-01,3.164285714285714479e-01,-2.381376922130584717e-01
3.392857142857142599e-02,9.000000000000000222e-01,2.885714285714285898e-01,-1.098510101437568665e-01
3.392857142857142599e-02,9.000000000000000222e-01,2.607142857142857317e-01,-2.876079082489013672e-02
3.392857142857142599e-02,9.000000000000000222e-01,2.328571428571428736e-01,-4.342821921454742551e-05
3.392857142857142599e-02,9.000000000000000222e-01,2.050000000000000155e-01,5.415436346083879471e-03
3.392857142857142599e-02,9.000000000000000222e-01,1.771428571428571574e-01,-2.530411183834075928e-01
3.392857142857142599e-02,9.000000000000000222e-01,1.492857142857142994e-01,5.808541178703308105e-02
3.392857142857142599e-02,9.000000000000000222e-01,1.214285714285714274e-01,1.029491275548934937e-01
3.392857142857142599e-02,9.000000000000000222e-01,9.357142857142856929e-02,1.328340545296669006e-02
3.392857142857142599e-02,9.000000000000000222e-01,6.571428571428571119e-02,4.226395115256309509e-02
3.392857142857142599e-02,9.000000000000000222e-01,3.785714285714286004e-02,1.263773720711469650e-02
3.392857142857142599e-02,9.000000000000000222e-01,1.000000000000000021e-02,-1.273326296359300613e-02
3.392857142857142599e-02,8.357142857142858539e-01,4.000000000000000222e-01,-1.480203717947006226e-01
3.392857142857142599e-02,8.357142857142858539e-01,3.721428571428571641e-01,-2.123938649892807007e-01
3.392857142857142599e-02,8.357142857142858539e-01,3.442857142857143060e-01,-3.843940794467926025e-01
3.392857142857142599e-02,8.357142857142858539e-01,3.164285714285714479e-01,-1.282740116119384766e+00
3.392857142857142599e-02,8.357142857142858539e-01,2.885714285714285898e-01,2.553327560424804688e+00
3.392857142857142599e-02,8.357142857142858539e-01,2.607142857142857317e-01,4.390513896942138672e+00
3.392857142857142599e-02,8.357142857142858539e-01,2.328571428571428736e-01,-4.700770974159240723e-01
3.392857142857142599e-02,8.357142857142858539e-01,2.050000000000000155e-01,-1.492095887660980225e-01
3.392857142857142599e-02,8.357142857142858539e-01,1.771428571428571574e-01,-1.919568926095962524e-01
3.392857142857142599e-02,8.357142857142858539e-01,1.492857142857142994e-01,1.015345975756645203e-01
3.392857142857142599e-02,8.357142857142858539e-01,1.214285714285714274e-01,6.972420215606689453e-02
3.392857142857142599e-02,8.357142857142858539e-01,9.357142857142856929e-02,4.947417378425598145e-01
3.392857142857142599e-02,8.357142857142858539e-01,6.571428571428571119e-02,4.875462129712104797e-02
3.392857142857142599e-02,8.357142857142858539e-01,3.785714285714286004e-02,1.223122403025627136e-01
3.392857142857142599e-02,8.357142857142858539e-01,1.000000000000000021e-02,-1.167466584593057632e-02
3.392857142857142599e-02,7.714285714285715745e-01,4.000000000000000222e-01,-1.724459528923034668e-01
3.392857142857142599e-02,7.714285714285715745e-01,3.721428571428571641e-01,-2.275137007236480713e-01
3.392857142857142599e-02,7.714285714285715745e-01,3.442857142857143060e-01,-3.653430640697479248e-01
3.392857142857142599e-02,7.714285714285715745e-01,3.164285714285714479e-01,-1.004665732383728027e+00
3.392857142857142599e-02,7.714285714285715745e-01,2.885714285714285898e-01,1.820314526557922363e+00
3.392857142857142599e-02,7.714285714285715745e-01,2.607142857142857317e-01,6.135436892509460449e-01
3.392857142857142599e-02,7.714285714285715745e-01,2.328571428571428736e-01,5.242745280265808105e-01
3.392857142857142599e-02,7.714285714285715745e-01,2.050000000000000155e-01,7.068553566932678223e-01
3.392857142857142599e-02,7.714285714285715745e-01,1.771428571428571574e-01,5.782108902931213379e-01
3.392857142857142599e-02,7.714285714285715745e-01,1.492857142857142994e-01,1.563737690448760986e-01
3.392857142857142599e-02,7.714285714285715745e-01,1.214285714285714274e-01,7.988883554935455322e-02
3.392857142857142599e-02,7.714285714285715745e-01,9.357142857142856929e-02,9.864588826894760132e-02
3.392857142857142599e-02,7.714285714285715745e-01,6.571428571428571119e-02,5.669415369629859924e-02
3.392857142857142599e-02,7.714285714285715745e-01,3.785714285714286004e-02,4.460362717509269714e-02
3.392857142857142599e-02,7.714285714285715745e-01,1.000000000000000021e-02,-1.364051643759012222e-02
3.392857142857142599e-02,7.071428571428571841e-01,4.000000000000000222e-01,-1.923141777515411377e-01
